namespace,track,namespace_label,country_code,country_name,region_level,regions,rows,year_min,year_max,latest_li_year,li_rows,ili_rows,hli_rows,ihli_rows,source_bundle,method_flag,quality_flag,evidence_tier,input_method,source_evidence_badges,limitation_note,latest_ili_year,latest_hli_year,latest_ihli_year
gdl_shdi_bdi_levelx_v3,modelled_hale_experimental,Burundi / GDL SHDI level x,BDI,Burundi,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_bdi_levelx_v3,official_clean,Burundi / GDL SHDI level x,BDI,Burundi,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_khm_levelx_v3,modelled_hale_experimental,Cambodia / GDL SHDI level x,KHM,Cambodia,gdl_level_x,17,578,1990,2023,2023.0,578,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_khm_levelx_v3,official_clean,Cambodia / GDL SHDI level x,KHM,Cambodia,gdl_level_x,17,578,1990,2023,2023.0,578,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cmr_levelx_v3,modelled_hale_experimental,Cameroon / GDL SHDI level x,CMR,Cameroon,gdl_level_x,10,340,1990,2023,2023.0,340,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cmr_levelx_v3,official_clean,Cameroon / GDL SHDI level x,CMR,Cameroon,gdl_level_x,10,340,1990,2023,2023.0,340,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
canada_oecd_tl2_statcan,extended_experimental,Canada / OECD TL2 + StatCan pilot,CAN,Canada,oecd_tl2,13,386,1995,2024,2022.0,346,279,0,0,oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+statcan_after_tax_gini,observed_inputs_only,observed_no_subnational_hale_partial_gini,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,2022.0,,
canada_oecd_tl2_statcan,modelled_hale_experimental,Canada / OECD TL2 + StatCan pilot,CAN,Canada,oecd_tl2,13,386,1995,2024,2022.0,346,279,22,20,oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+statcan_after_tax_gini|oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+statcan_after_tax_gini+statcan_13100971_hale_province_territory,observed_inputs_only|observed_inputs_only+statcan_table_13100971_at_birth_both_sexes_all_income_groups_exact_province_territory_join,observed_no_subnational_hale_partial_gini|observed_no_subnational_hale_partial_gini+official_observed_hale_at_birth_province_territory,harmonized_observed|harmonized_observed|official_observed,observed_inputs_only|observed_inputs_only+statcan_table_13100971_at_birth_both_sexes_all_income_groups_exact_province_territory_join,observed source|observed HALE,"inputs use the labelled source family shown in the provenance fields|HALE is official Statistics Canada health-adjusted life expectancy at birth by province/territory, both sexes and all income groups",2022.0,2020.0,2020.0
canada_oecd_tl2_statcan,official_clean,Canada / OECD TL2 + StatCan pilot,CAN,Canada,oecd_tl2,13,386,1995,2024,2022.0,346,0,0,0,oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+statcan_after_tax_gini,observed_inputs_only,observed_no_subnational_hale_partial_gini,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_cpv_levelx_v3,modelled_hale_experimental,Cape Verde / GDL SHDI level x,CPV,Cape Verde,gdl_level_x,5,120,2000,2023,2023.0,120,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cpv_levelx_v3,official_clean,Cape Verde / GDL SHDI level x,CPV,Cape Verde,gdl_level_x,5,120,2000,2023,2023.0,120,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_caf_levelx_v3,modelled_hale_experimental,Central African Republic CAR / GDL SHDI level x,CAF,Central African Republic CAR,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_caf_levelx_v3,official_clean,Central African Republic CAR / GDL SHDI level x,CAF,Central African Republic CAR,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tcd_levelx_v3,modelled_hale_experimental,Chad / GDL SHDI level x,TCD,Chad,gdl_level_x,8,192,2000,2023,2023.0,192,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tcd_levelx_v3,official_clean,Chad / GDL SHDI level x,TCD,Chad,gdl_level_x,8,192,2000,2023,2023.0,192,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_chl_levelx_v3,modelled_hale_experimental,Chili / GDL SHDI level x,CHL,Chili,gdl_level_x,13,442,1990,2023,2023.0,442,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_chl_levelx_v3,official_clean,Chili / GDL SHDI level x,CHL,Chili,gdl_level_x,13,442,1990,2023,2023.0,442,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
china_oecd_regional_v1,extended_experimental,China / OECD regional pilot,CHN,China,oecd_tl2,31,1085,1990,2024,2023.0,775,0,0,0,oecd_regional_gdp+gdl_subnational_lifexp,observed_inputs_only,observed_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
china_oecd_regional_v1,modelled_hale_experimental,China / OECD regional pilot,CHN,China,oecd_tl2,31,1085,1990,2024,2023.0,775,0,0,0,oecd_regional_gdp+gdl_subnational_lifexp,observed_inputs_only,observed_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
china_oecd_regional_v1,official_clean,China / OECD regional pilot,CHN,China,oecd_tl2,31,1085,1990,2024,2023.0,775,0,0,0,oecd_regional_gdp+gdl_subnational_lifexp,observed_inputs_only,observed_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
china_province_v1,extended_experimental,China province pilot,CHN,China,province,31,1085,1990,2024,2023.0,928,0,0,0,nbs_province_gdppc+gdl_subnational_lifexp,observed_inputs_only,observed_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
china_province_v1,modelled_hale_experimental,China province pilot,CHN,China,province,31,1085,1990,2024,2023.0,928,0,0,0,nbs_province_gdppc+gdl_subnational_lifexp,observed_inputs_only,observed_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
china_province_v1,official_clean,China province pilot,CHN,China,province,31,1085,1990,2024,2023.0,928,0,0,0,nbs_province_gdppc+gdl_subnational_lifexp,observed_inputs_only,observed_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_col_levelx_v3,modelled_hale_experimental,Colombia / GDL SHDI level x,COL,Colombia,gdl_level_x,33,1122,1990,2023,2023.0,1122,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_col_levelx_v3,official_clean,Colombia / GDL SHDI level x,COL,Colombia,gdl_level_x,33,1122,1990,2023,2023.0,1122,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_com_levelx_v3,modelled_hale_experimental,Comoros / GDL SHDI level x,COM,Comoros,gdl_level_x,3,72,2000,2023,2023.0,72,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_com_levelx_v3,official_clean,Comoros / GDL SHDI level x,COM,Comoros,gdl_level_x,3,72,2000,2023,2023.0,72,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cog_levelx_v3,modelled_hale_experimental,Congo Brazzaville / GDL SHDI level x,COG,Congo Brazzaville,gdl_level_x,12,408,1990,2023,2023.0,408,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cog_levelx_v3,official_clean,Congo Brazzaville / GDL SHDI level x,COG,Congo Brazzaville,gdl_level_x,12,408,1990,2023,2023.0,408,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cod_levelx_v3,modelled_hale_experimental,Congo Democratic Republic / GDL SHDI level x,COD,Congo Democratic Republic,gdl_level_x,11,374,1990,2023,2023.0,374,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cod_levelx_v3,official_clean,Congo Democratic Republic / GDL SHDI level x,COD,Congo Democratic Republic,gdl_level_x,11,374,1990,2023,2023.0,374,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cri_levelx_v3,modelled_hale_experimental,Costa Rica / GDL SHDI level x,CRI,Costa Rica,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cri_levelx_v3,official_clean,Costa Rica / GDL SHDI level x,CRI,Costa Rica,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_civ_levelx_v3,modelled_hale_experimental,Cote d'Ivoire / GDL SHDI level x,CIV,Cote d'Ivoire,gdl_level_x,10,340,1990,2023,2023.0,340,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_civ_levelx_v3,official_clean,Cote d'Ivoire / GDL SHDI level x,CIV,Cote d'Ivoire,gdl_level_x,10,340,1990,2023,2023.0,340,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
eu_nuts2_hrv_v1,extended_experimental,Croatia / EU NUTS2 pilot,HRV,Croatia,nuts2,5,119,2000,2024,2024.0,39,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_hrv_v1,modelled_hale_experimental,Croatia / EU NUTS2 pilot,HRV,Croatia,nuts2,5,119,2000,2024,2024.0,39,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_hrv_v1,official_clean,Croatia / EU NUTS2 pilot,HRV,Croatia,nuts2,5,119,2000,2024,2024.0,39,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_cub_levelx_v3,modelled_hale_experimental,Cuba / GDL SHDI level x,CUB,Cuba,gdl_level_x,15,510,1990,2023,2023.0,510,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_cub_levelx_v3,official_clean,Cuba / GDL SHDI level x,CUB,Cuba,gdl_level_x,15,510,1990,2023,2023.0,510,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
eu_nuts2_cyp_v1,extended_experimental,Cyprus / EU NUTS2 pilot,CYP,Cyprus,nuts2,1,25,2000,2024,2024.0,25,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_cyp_v1,modelled_hale_experimental,Cyprus / EU NUTS2 pilot,CYP,Cyprus,nuts2,1,25,2000,2024,2024.0,25,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_cyp_v1,official_clean,Cyprus / EU NUTS2 pilot,CYP,Cyprus,nuts2,1,25,2000,2024,2024.0,25,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_cze_v1,extended_experimental,Czechia / EU NUTS2 pilot,CZE,Czechia,nuts2,8,200,2000,2024,2024.0,200,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_cze_v1,modelled_hale_experimental,Czechia / EU NUTS2 pilot,CZE,Czechia,nuts2,8,200,2000,2024,2024.0,200,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_cze_v1,official_clean,Czechia / EU NUTS2 pilot,CZE,Czechia,nuts2,8,200,2000,2024,2024.0,200,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_dnk_v1,extended_experimental,Denmark / EU NUTS2 pilot,DNK,Denmark,nuts2,5,125,2000,2024,2024.0,90,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_dnk_v1,modelled_hale_experimental,Denmark / EU NUTS2 pilot,DNK,Denmark,nuts2,5,125,2000,2024,2024.0,90,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
